action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804024,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCC(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5198919,,CHEMBL5198919,8.33,0,http://www.openphacts.org/units/Nanomolar,3872126,=,1,1,=,,IC50,nM,,4.64,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,4.64
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804025,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCC(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5184906,,CHEMBL5184906,8.33,0,http://www.openphacts.org/units/Nanomolar,3872127,=,1,1,=,,IC50,nM,,4.7,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,4.7
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804026,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCCF)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5198741,,CHEMBL5198741,8.63,0,http://www.openphacts.org/units/Nanomolar,3872128,=,1,1,=,,IC50,nM,,2.35,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,2.35
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804027,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCC(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5175451,,CHEMBL5175451,8.37,0,http://www.openphacts.org/units/Nanomolar,3872129,=,1,1,=,,IC50,nM,,4.29,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,4.29
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804028,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCC(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5189473,,CHEMBL5189473,8.42,0,http://www.openphacts.org/units/Nanomolar,3872130,=,1,1,=,,IC50,nM,,3.78,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,3.78
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804029,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(C)(C)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5184297,,CHEMBL5184297,8.50,0,http://www.openphacts.org/units/Nanomolar,3872131,=,1,1,=,,IC50,nM,,3.13,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,3.13
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804030,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OC(F)(F)C(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5173149,,CHEMBL5173149,7.48,0,http://www.openphacts.org/units/Nanomolar,3872132,=,1,1,=,,IC50,nM,,33.4,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,33.4
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804031,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)OCc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5200074,,CHEMBL5200074,8.69,0,http://www.openphacts.org/units/Nanomolar,3872133,=,1,1,=,,IC50,nM,,2.05,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,2.05
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804032,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(CCC(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5181432,,CHEMBL5181432,7.74,0,http://www.openphacts.org/units/Nanomolar,3872134,=,1,1,=,,IC50,nM,,18.3,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,18.3
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804033,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5181200,,CHEMBL5181200,7.17,0,http://www.openphacts.org/units/Nanomolar,3872135,=,1,1,=,,IC50,nM,,67.2,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,67.2
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804034,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Cc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5208211,,CHEMBL5208211,7.58,0,http://www.openphacts.org/units/Nanomolar,3872136,=,1,1,=,,IC50,nM,,26.4,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,26.4
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804035,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CC(C)(C)O3)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5197899,,CHEMBL5197899,8.46,0,http://www.openphacts.org/units/Nanomolar,3872137,=,1,1,=,,IC50,nM,,3.49,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,3.49
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804036,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C1Cc2cc(CNC(=O)N(Cc3ccc(F)cn3)C3CCN(C)CC3)ccc2O1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5191581,,CHEMBL5191581,8.00,0,http://www.openphacts.org/units/Nanomolar,3872138,=,1,1,=,,IC50,nM,,9.98,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,9.98
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804037,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc2cc(CNC(=O)N(Cc3ccc(F)cn3)C3CCN(C)CC3)ccc2o1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5205849,,CHEMBL5205849,7.68,0,http://www.openphacts.org/units/Nanomolar,3872139,=,1,1,=,,IC50,nM,,20.9,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,20.9
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804038,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CCC(C)(C)O3)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5194545,,CHEMBL5194545,7.67,0,http://www.openphacts.org/units/Nanomolar,3872140,=,1,1,=,,IC50,nM,,21.25,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,21.25
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804039,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)C=CC(C)(C)O3)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5200155,,CHEMBL5200155,7.76,0,http://www.openphacts.org/units/Nanomolar,3872141,=,1,1,=,,IC50,nM,,17.27,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,17.27
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804040,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)c(F)c2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5185362,,CHEMBL5185362,8.16,0,http://www.openphacts.org/units/Nanomolar,3872142,=,1,1,=,,IC50,nM,,6.86,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,6.86
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804041,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)c(Cl)c2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5188950,,CHEMBL5188950,6.90,0,http://www.openphacts.org/units/Nanomolar,3872143,=,1,1,=,,IC50,nM,,125.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,125.0
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804042,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)c(Br)c2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5200788,,CHEMBL5200788,7.92,0,http://www.openphacts.org/units/Nanomolar,3872144,=,1,1,=,,IC50,nM,,12.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,12.0
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24804043,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)c(C(F)(F)F)c2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5192882,,CHEMBL5192882,7.56,0,http://www.openphacts.org/units/Nanomolar,3872145,=,1,1,=,,IC50,nM,,27.3,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,27.3
,,24804044,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCCC(N(C)C)C2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5193532,,CHEMBL5193532,,0,http://www.openphacts.org/units/Nanomolar,3872113,>,1,1,>,,IC50,nM,,500.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,500.0
,,24804045,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2cccc3sccc23)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5174421,,CHEMBL5174421,,0,http://www.openphacts.org/units/Nanomolar,3872114,>,1,1,>,,IC50,nM,,500.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,500.0
,,24804046,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2cccc3[nH]cnc23)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5201875,,CHEMBL5201875,,0,http://www.openphacts.org/units/Nanomolar,3872115,>,1,1,>,,IC50,nM,,500.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,500.0
,,24804047,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2cn[nH]c2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5169670,,CHEMBL5169670,,0,http://www.openphacts.org/units/Nanomolar,3872116,>,1,1,>,,IC50,nM,,500.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,500.0
,,24804048,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1noc(C)c1CN(C(=O)NCc1ccc(OCC(C)C)cc1)C1CCN(C)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5176379,,CHEMBL5176379,,0,http://www.openphacts.org/units/Nanomolar,3872117,>,1,1,>,,IC50,nM,,500.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,500.0
,,24804049,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5135453,Antagonist activity at 5-HT2A receptor (unknown origin) expressed in CHO-K1 cells assessed as reduction in intracellular Ca2+ mobilization incubated for 15 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)nc2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5179185,,CHEMBL5179185,,0,http://www.openphacts.org/units/Nanomolar,3872118,>,1,1,>,,IC50,nM,,500.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,500.0
